'000033,2007,иНшзпб╤╪╬ф╣Й╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000033-07.PDF,0,0,0,0,0
'000034,2007,,data/2007дЙ╠╗╠М/000034-07.PDF,1,0,0,0,0
'000035,2007,жп╧З©ф╫║╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000035-07.PDF,1,0,0,0,0
'000036,2007,(cid:,data/2007дЙ╠╗╠М/000036-07.PDF,0,0,0,0,0
'000037,2007,иНшздои╫хх╣Г╧и╥щспоч╧╚к╬SHENZHENNANSHANPOWERCO.LTD╤Ч║П║ПфъдЙдЙ╤х╠╗╦Ф╧╚╦Ф╠Ю╨её╨data/2007дЙ╠╗╠М/000037-07.PDF,data/2007дЙ╠╗╠М/000037-07.PDF,1,0,0,0,0
'000038,2007,иНшз╢См╗й╣р╣╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000038-07.PDF,1,0,0,0,0
'000039,2007,,data/2007дЙ╠╗╠М/000039-07.PDF,0,0,0,0,0
'000040,2007,,data/2007дЙ╠╗╠М/000040-07.PDF,0,0,0,0,0
'000042,2007,иНшзйпЁ╓Ёгм╤вй©ь╧и╧и╥щспоч╧╚к╬SHENZHENCHANGCHENGINVESTMENTHOLDINGCO.LTDdata/2007дЙ╠╗╠М/000042-07.PDF,data/2007дЙ╠╗╠М/000042-07.PDF,0,0,0,0,0
'000043,2007,,data/2007дЙ╠╗╠М/000043-07.PDF,1,0,0,0,0
'000045,2007,,data/2007дЙ╠╗╠М/000045-07.PDF,0,0,0,0,0
'000046,2007,,data/2007дЙ╠╗╠М/000046-07.PDF,0,0,0,0,0
'000048,2007,,data/2007дЙ╠╗╠М/000048-07.PDF,1,0,0,0,0
'000049,2007,иНшзйп╣бхЭ╣ГЁь©ф╪╪╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000049-07.PDF,1,0,0,0,0
'000050,2007,иНшзлЛбМн╒╣Гвс╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000050-07.PDF,1,0,0,0,0
'000055,2007,CHINAFANGDAGROUPCO.LTD...................................................data/2007дЙ╠╗╠М/000055-07.PDF,data/2007дЙ╠╗╠М/000055-07.PDF,0,0,0,0,0
'000056,2007,,data/2007дЙ╠╗╠М/000056-07.PDF,1,0,0,0,0
'000058,2007,SSSHHHEEENNNZZZHHHEEENNNSSSEEEGGGCCCOOO...LLLTTTDDD...data/2007дЙ╠╗╠М/000058-07.PDF,data/2007дЙ╠╗╠М/000058-07.PDF,0,0,0,0,0
'000059,2007,,data/2007дЙ╠╗╠М/000059-07.PDF,0,0,0,0,0
'000060,2007,,data/2007дЙ╠╗╠М/000060-07.PDF,1,0,0,0,0
'000061,2007,,data/2007дЙ╠╗╠М/000061-07.PDF,1,0,0,0,0
'000062,2007,иНшз╩╙г©й╣р╣╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000062-07.PDF,1,0,0,0,0
'000063,2007,ZTECORPORATION,data/2007дЙ╠╗╠М/000063-07.PDF,0,0,0,0,0
'000065,2007,╠╠╥╫╧З╪й╨овВ╧и╥щспоч╧╚к╬╤Ч╘√╘√фъдЙдЙ╤х╠╗╦Ф╧иф╠╪РЁфё╨╠╠╥╫╧З╪й╧иф╠╢ЗбКё╨,data/2007дЙ╠╗╠М/000065-07.PDF,1,0,0,0,0
'000066,2007,жп╧ЗЁ╓Ёг╪фкЦ╩ЗиНшз╧и╥щспоч╧╚к╬CHINAGREATWALLCOMPUTERSHENZHENCO.LTD.╤Чdata/2007дЙ╠╗╠М/000066-07.PDF,data/2007дЙ╠╗╠М/000066-07.PDF,1,0,0,0,0
'000068,2007,иНшзхЭ╦ЯхЩпг╧и╥щспоч╧╚к╬SHENZHENSEGSAMSUNGGLASSCO.LTD.data/2007дЙ╠╗╠М/000068-07.PDF,data/2007дЙ╠╗╠М/000068-07.PDF,1,0,0,0,0
'000069,2007,иНшз╩╙гхЁг©ь╧и╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000069-07.PDF,1,0,0,0,0
'000070,2007,,data/2007дЙ╠╗╠М/000070-07.PDF,1,0,0,0,0
'000078,2007,цФиоиНшзйп╨ёмУиЗнО╧╓Ёл╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000078-07.PDF,0,0,0,0,0
'000088,2007,иНшзйпянлО╦ш╧и╥щспоч╧╚к╬╤Ч╘√╘√фъдЙдЙ╤х╠╗╦Фх╚нд╤Ч╘√╘√╟кдЙкдтб╤Чй╝фъху,data/2007дЙ╠╗╠М/000088-07.PDF,1,0,0,0,0
'000089,2007,иНшзйп╩ЗЁ║╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000089-07.PDF,1,0,0,0,0
'000090,2007,,data/2007дЙ╠╗╠М/000090-07.PDF,0,0,0,0,0
'000096,2007,иНшзйп╧Ц╬шдэт╢╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000096-07.PDF,1,0,0,0,0
'000099,2007,ж╓х╞╪РЁфё╨жппе╨ёж╠ж╓х╞╢ЗбКё╨,data/2007дЙ╠╗╠М/000099-07.PDF,1,0,0,0,0
'000100,2007,TCL╪╞ме╧и╥щспоч╧╚к╬TCLCORPORATION,data/2007дЙ╠╗╠М/000100-07.PDF,0,0,0,0,0
'000150,2007,рк╩╙╣ь╡З╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000150-07.PDF,1,0,0,0,0
'000151,2007,,data/2007дЙ╠╗╠М/000151-07.PDF,0,0,0,0,0
'000153,2007,,data/2007дЙ╠╗╠М/000153-07.PDF,0,0,0,0,0
'000156,2007,╨Чдо╪нхПпб╡дао╪╞ме╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000156-07.PDF,1,0,0,0,0
'000157,2007,Ё╓иЁжпа╙жь╧╓©ф╪╪╥╒у╧╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000157-07.PDF,0,0,0,0,0
'000158,2007,(cid:,data/2007дЙ╠╗╠М/000158-07.PDF,0,0,0,0,0
'000159,2007,,data/2007дЙ╠╗╠М/000159-07.PDF,0,0,0,0,0
'000301,2007,,data/2007дЙ╠╗╠М/000301-07.PDF,0,0,0,0,0
'000338,2007,н╚╡Я╤╞а╕╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000338-07.PDF,1,0,0,0,0
'000400,2007,,data/2007дЙ╠╗╠М/000400-07.PDF,0,0,0,0,0
'000401,2007,лфи╫╪╫╤╚к╝дЮ╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000401-07.PDF,1,0,0,0,0
'000402,2007,╫Пхз╫ж©ь╧и╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000402-07.PDF,1,0,0,0,0
'000403,2007,хЩхЩ╬е╬еркрк╧╓╧╓иЗиЗ╩╞╩╞╧и╧и╥щ╥щспспочоч╧╚╧╚к╬к╬,data/2007дЙ╠╗╠М/000403-07.PDF,0,0,0,0,0
'000404,2007,╩╙рБя╧кУ╩З╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000404-07.PDF,0,0,0,0,0
'000407,2007,SHANDONGSHENGLICO.LTD.,data/2007дЙ╠╗╠М/000407-07.PDF,0,0,0,0,0
'000408,2007,сЯт╢©ь╧и╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000408-07.PDF,1,0,1,0,0
'000409,2007,л╘╦ЯиЗнО╪╪йУ╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000409-07.PDF,0,0,0,0,0
'000410,2007,иРяТ╩З╢╡╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000410-07.PDF,1,0,0,0,0
'000411,2007,(cid:,data/2007дЙ╠╗╠М/000411-07.PDF,0,0,0,0,0
'000413,2007,й╞╪рв╞╠╕й╞╣Гвс╡ёа╖╧и╥щспоч╧╚к╬SHIJIAZHUANGBAOSHIELECTRONICGLASSCOMPANYLIMITED,data/2007дЙ╠╗╠М/000413-07.PDF,1,0,0,0,0
'000415,2007,,data/2007дЙ╠╗╠М/000415-07.PDF,0,0,0,0,0
'000416,2007,гЮ╣╨╩╙э╟й╣р╣╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000416-07.PDF,1,0,0,0,0
'000417,2007,(cid:,data/2007дЙ╠╗╠М/000417-07.PDF,0,0,0,0,0
'000418,2007,нчнЩп║лЛ╤Л╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000418-07.PDF,1,0,0,0,0
'000419,2007,Ё╓иЁм╗Ёл©ь╧и╧и╥щспоч╧╚к╬╤ЧOOфъдЙдЙ╤х╠╗╦Ф╤Ч,data/2007дЙ╠╗╠М/000419-07.PDF,1,0,0,0,0
'000420,2007,,data/2007дЙ╠╗╠М/000420-07.PDF,0,0,0,0,0
'000421,2007,до╬╘жп╠╠(╪╞ме)╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000421-07.PDF,0,0,0,0,0
'000422,2007,╨Ч╠╠рк╩╞╩╞╧╓╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000422-07.PDF,1,0,0,0,0
'000423,2007,ANNUALREPORTSHANDONGDONG-EE-JIAOCO.LTDdata/2007дЙ╠╗╠М/000423-07.PDF,data/2007дЙ╠╗╠М/000423-07.PDF,0,0,0,0,0
'000425,2007,пЛжщ╧╓Ёл╩Зп╣©ф╪╪╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000425-07.PDF,0,0,0,0,0
'000426,2007,,data/2007дЙ╠╗╠М/000426-07.PDF,0,0,0,0,0
'000428,2007,╨Чдо╩╙лЛ╢С╬ф╣Й╧и╥щспоч╧╚к╬╤Ч║П║ПфъдЙдЙ╤х╠╗╦Ф╤Ч║П║П╟кдЙхЩтб,data/2007дЙ╠╗╠М/000428-07.PDF,1,0,0,0,0
'000429,2007,,data/2007дЙ╠╗╠М/000429-07.PDF,0,0,0,0,0
'000430,2007,уе╪р╫Гбцсн©╙╥╒╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000430-07.PDF,1,0,0,0,0
'000488,2007,,data/2007дЙ╠╗╠М/000488-07.PDF,1,0,0,0,0
'000498,2007,,data/2007дЙ╠╗╠М/000498-07.PDF,1,0,0,0,0
'000501,2007,,data/2007дЙ╠╗╠М/000501-07.PDF,0,0,0,0,0
'000502,2007,,data/2007дЙ╠╗╠М/000502-07.PDF,1,0,0,0,0
'000503,2007,,data/2007дЙ╠╗╠М/000503-07.PDF,0,0,0,0,0
'000504,2007,,data/2007дЙ╠╗╠М/000504-07.PDF,1,0,0,0,0
'000505,2007,,data/2007дЙ╠╗╠М/000505-07.PDF,0,0,0,0,0
'000506,2007,и╫╤╚╩щ╟Н╣ь╡З╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000506-07.PDF,1,0,0,0,0
'000507,2007,жИ╨ё╬╜╪цльгЬ╦╩╩╙╪╞ме╧и╥щспоч╧╚к╬FUHUAGROUPCO.LTD.ZHUHAIS.E.Z.,data/2007дЙ╠╗╠М/000507-07.PDF,0,0,0,0,0
'000509,2007,м╛хк╩╙кэ╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000509-07.PDF,0,0,0,0,0
'000510,2007,,data/2007дЙ╠╗╠М/000510-07.PDF,0,0,0,0,0
'000511,2007,(cid:,data/2007дЙ╠╗╠М/000511-07.PDF,0,0,0,0,0
'000513,2007,юЖжИр╫р╘╪╞ме╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000513-07.PDF,1,0,0,0,0
'000514,2007,ж╓х╞╢ЗбКё╨,data/2007дЙ╠╗╠М/000514-07.PDF,0,0,0,0,0
'000515,2007,ей╦ж╪╞межьгЛНяр╣╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000515-07.PDF,1,0,1,0,0
'000516,2007,нВ╟╡©╙т╙©ь╧и╪╞ме╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000516-07.PDF,1,1,0,0,0
'000517,2007,П╝Ёи╧╕,data/2007дЙ╠╗╠М/000517-07.PDF,0,0,0,0,0
'000518,2007,,data/2007дЙ╠╗╠М/000518-07.PDF,0,0,0,0,0
'000519,2007,,data/2007дЙ╠╗╠М/000519-07.PDF,0,0,0,0,0
'000520,2007,Ё╓╨╫╥О╩к╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000520-07.PDF,0,0,0,0,0
'000521,2007,╨о╥йцюаБ╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000521-07.PDF,0,0,0,0,0
'000522,2007,,data/2007дЙ╠╗╠М/000522-07.PDF,1,0,0,0,0
'000523,2007,,data/2007дЙ╠╗╠М/000523-07.PDF,0,0,0,0,0
'000524,2007,╧Ц╧Цжщжщйпйп╤╚╤╚╥╫╥╫╠Ж╠Ж╧щ╧щ╧и╧и╥щ╥щспспочоч╧╚╧╚к╬к╬GGUUAANNGGZZHHOOUUDDOONNGGFFAANNGGHHOOTTEELLCCOO..LLTTDD..data/2007дЙ╠╗╠М/000524-07.PDF,data/2007дЙ╠╗╠М/000524-07.PDF,1,0,0,0,0
'000525,2007,NANJINGREDSUNCO.LTD.data/2007дЙ╠╗╠М/000525-07.PDF,data/2007дЙ╠╗╠М/000525-07.PDF,0,0,0,0,0
'000526,2007,SUNRISE,data/2007дЙ╠╗╠М/000526-07.PDF,0,0,0,0,0
'000527,2007,???????????????????(cid:,data/2007дЙ╠╗╠М/000527-07.PDF,0,0,0,0,0
'000529,2007,╧Ц╤╚цюяе╪╞ме╧и╥щспоч╧╚к╬╤Ч╤Ч,data/2007дЙ╠╗╠М/000529-07.PDF,1,0,0,0,0
'000530,2007,,data/2007дЙ╠╗╠М/000530-07.PDF,0,0,0,0,0
'000531,2007,(cid:,data/2007дЙ╠╗╠М/000531-07.PDF,0,0,0,0,0
'000532,2007,,data/2007дЙ╠╗╠М/000532-07.PDF,0,0,0,0,0
'000533,2007,GuangdongMacroCo.Ltd.OOdata/2007дЙ╠╗╠М/000533-07.PDF,data/2007дЙ╠╗╠М/000533-07.PDF,0,0,0,0,0
'000534,2007,,data/2007дЙ╠╗╠М/000534-07.PDF,0,0,0,0,0
'000536,2007,,data/2007дЙ╠╗╠М/000536-07.PDF,1,0,0,0,0
'000537,2007,,data/2007дЙ╠╗╠М/000537-07.PDF,0,0,0,0,0
'000538,2007,(cid:,data/2007дЙ╠╗╠М/000538-07.PDF,0,0,0,0,0
'000539,2007,╧Ц╤╚╣Га╕╥╒у╧╧и╥щспоч╧╚к╬GUANGDONGELECTRICPOWERDEVELOPMENTCO.LTD.data/2007дЙ╠╗╠М/000539-07.PDF,data/2007дЙ╠╗╠М/000539-07.PDF,0,0,0,0,0
'000540,2007,(cid:,data/2007дЙ╠╗╠М/000540-07.PDF,0,0,0,0,0
'000541,2007,╥Пи╫╣ГфВууцВ╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000541-07.PDF,0,0,0,0,0
'000543,2007,мНдэ╣Га╕,data/2007дЙ╠╗╠М/000543-07.PDF,1,0,0,0,0
'000544,2007,жпт╜╩╥╠ё╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000544-07.PDF,0,0,0,0,0
'000545,2007,,data/2007дЙ╠╗╠М/000545-07.PDF,1,0,0,0,0
'000546,2007,,data/2007дЙ╠╗╠М/000546-07.PDF,0,0,0,0,0
'000547,2007,(cid:,data/2007дЙ╠╗╠М/000547-07.PDF,0,0,0,0,0
'000548,2007,╨Чдом╤вй╪╞ме╧и╥щспоч╧╚к╬(,data/2007дЙ╠╗╠М/000548-07.PDF,1,0,0,0,0
'000550,2007,╫╜аЕфШЁ╣╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000550-07.PDF,0,0,0,0,0
'000551,2007,╢╢т╙©ф╪╪╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000551-07.PDF,1,0,0,0,0
'000552,2007,╦йкЮ╬╦т╤ц╨╣Г╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000552-07.PDF,1,0,0,0,0
'000553,2007,,data/2007дЙ╠╗╠М/000553-07.PDF,1,0,0,0,0
'000554,2007,жп╧Зй╞╩╞и╫╤╚л╘и╫й╞см╧и╥щспоч╧╚к╬SINOPECShanDongTaiShanPectroleumCO.LTD.data/2007дЙ╠╗╠М/000554-07.PDF,data/2007дЙ╠╗╠М/000554-07.PDF,0,0,0,0,0
'000555,2007,иНшзйпл╚╧Б╣Гпе╧и╥щспоч╧╚к╬(ж╓х╞╢ЗбКё╨,data/2007дЙ╠╗╠М/000555-07.PDF,0,0,0,0,0
'000557,2007,╧Цод(рЬ╢╗)й╣р╣╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000557-07.PDF,0,0,0,0,0
'000558,2007,юЁрП╢Ожцр╣╧и╥щспоч╧╚к╬╤Ч║П║ПфъдЙдЙ╤х╠╗╦ФLanderRealEstateCo.Ltd.data/2007дЙ╠╗╠М/000558-07.PDF,data/2007дЙ╠╗╠М/000558-07.PDF,0,0,0,0,0
'000559,2007,WANXIANGQIANCHAOCO.LTD.мРоРг╝Ё╠╧и╥щспоч╧╚к╬data/2007дЙ╠╗╠М/000559-07.PDF,data/2007дЙ╠╗╠М/000559-07.PDF,0,0,0,0,0
'000560,2007,222222222222,data/2007дЙ╠╗╠М/000560-07.PDF,1,0,0,0,0
'000561,2007,,data/2007дЙ╠╗╠М/000561-07.PDF,0,0,0,0,0
'000562,2007,,data/2007дЙ╠╗╠М/000562-07.PDF,0,0,0,0,0
'000563,2007,ибнВй║╧З╪йпемпм╤вй╧и╥щспоч╧╚к╬SHAANXIINTERNATIONALTRUST&INVESTMENTCORP.ё╛LTD.╤ЧOOфъдЙдЙ╤х╠╗╦ФуЩнд,data/2007дЙ╠╗╠М/000563-07.PDF,0,0,0,0,0
'000564,2007,,data/2007дЙ╠╗╠М/000564-07.PDF,0,0,0,0,0
'000565,2007,,data/2007дЙ╠╗╠М/000565-07.PDF,0,0,0,0,0
'000566,2007,HAINANHAIYAOCO.LTD.,data/2007дЙ╠╗╠М/000566-07.PDF,0,0,0,0,0
'000567,2007,╨ёдо╨ё╣бй╣р╣╧и╥щспоч╧╚к╬HAINANHAIDEINDUSTRYCO.LTDdata/2007дЙ╠╗╠М/000567-07.PDF,data/2007дЙ╠╗╠М/000567-07.PDF,0,0,0,0,0
'000568,2007,ЦРжщюо╫я╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000568-07.PDF,1,0,0,0,0
'000569,2007,ей╦ж╪╞мекд╢╗Ё╓ЁгльйБ╦ж╧и╥щспоч╧╚к╬╤ЧёоёофъдЙдЙ╤х╠╗╦Ф╠╗╦Ффзё╨,data/2007дЙ╠╗╠М/000569-07.PDF,1,0,0,0,0
'000570,2007,,data/2007дЙ╠╗╠М/000570-07.PDF,0,0,0,0,0
'000571,2007,(cid:,data/2007дЙ╠╗╠М/000571-07.PDF,0,0,0,0,0
'000572,2007,,data/2007дЙ╠╗╠М/000572-07.PDF,0,0,0,0,0
'000573,2007,╤╚щ╦╨Йт╤╧╓р╣гЬ╧и╥щспоч╧╚к╬╤Ч,data/2007дЙ╠╗╠М/000573-07.PDF,1,0,0,0,0
'000576,2007,,data/2007дЙ╠╗╠М/000576-07.PDF,1,0,0,0,0
'000578,2007,,data/2007дЙ╠╗╠М/000578-07.PDF,0,0,0,0,0
'000581,2007,нчнЩмЧФз╦ъ©ф╪╪╧и╥щспоч╧╚к╬╤Ч,data/2007дЙ╠╗╠М/000581-07.PDF,0,0,0,0,0
'000582,2007,,data/2007дЙ╠╗╠М/000582-07.PDF,0,0,0,0,0
'000584,2007,,data/2007дЙ╠╗╠М/000584-07.PDF,0,0,0,0,0
'000585,2007,,data/2007дЙ╠╗╠М/000585-07.PDF,0,0,0,0,0
'000586,2007,кд╢╗╩Цт╢╧Бм╗пе╧и╥щспоч╧╚к╬ё╗,data/2007дЙ╠╗╠М/000586-07.PDF,0,0,0,0,0
'000587,2007,╧БцВ╪╞ме╪р╬ъ╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000587-07.PDF,1,0,0,0,0
'000589,2007,(cid:,data/2007дЙ╠╗╠М/000589-07.PDF,0,0,0,0,0
'000590,2007,вово╧Б╧Б╧е╧е╨╨╨╨╪╞╪╞меме╧и╧и╥щ╥щспспочоч╧╚╧╚к╬к╬UUUnnniiissspppllleeennndddooouuurrrGGGuuuhhhaaannnGGGrrrooouuupppCCCooorrrpppooorrraaatttiiiooonnnLLLiiimmmiiittteeeddd,data/2007дЙ╠╗╠М/000590-07.PDF,0,0,0,0,0
'000591,2007,,data/2007дЙ╠╗╠М/000591-07.PDF,0,0,0,0,0
'000592,2007,╦ё╫╗й║╡Щт╢м╤вй╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000592-07.PDF,0,0,0,0,0
'000593,2007,кд╢╗╢См╗х╪фЬ©╙╥╒╧и╥щспоч╧╚к╬╤Ч╘√╘√фъдЙдЙ╤х╠╗╦Ф╤Ч,data/2007дЙ╠╗╠М/000593-07.PDF,1,0,0,0,0
'000594,2007,лЛ╫Р╧З╨ЦлЗб╥©ь╧и╧и╥щспоч╧╚к╬TIANJINGOODHANDRAILWAYHOLDINGCO.LTDdata/2007дЙ╠╗╠М/000594-07.PDF,data/2007дЙ╠╗╠М/000594-07.PDF,0,0,0,0,0
'000595,2007,нВ╠╠жАЁп╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000595-07.PDF,1,0,0,0,0
'000596,2007,,data/2007дЙ╠╗╠М/000596-07.PDF,1,0,0,0,0
'000597,2007,,data/2007дЙ╠╗╠М/000597-07.PDF,0,0,0,0,0
'000598,2007,,data/2007дЙ╠╗╠М/000598-07.PDF,0,0,0,0,0
'000599,2007,,data/2007дЙ╠╗╠М/000599-07.PDF,0,0,0,0,0
'000600,2007,,data/2007дЙ╠╗╠М/000600-07.PDF,0,0,0,0,0
'000601,2007,,data/2007дЙ╠╗╠М/000601-07.PDF,0,0,0,0,0
'000602,2007,,data/2007дЙ╠╗╠М/000602-07.PDF,0,0,0,0,0
'000603,2007,мЧ╢Ор╫сц©ф╪╪╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000603-07.PDF,1,0,0,0,0
'000605,2007,,data/2007дЙ╠╗╠М/000605-07.PDF,1,0,0,0,0
'000606,2007,гЮ╨ёцВ╫╨╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000606-07.PDF,1,0,0,0,0
'000607,2007,(cid:,data/2007дЙ╠╗╠М/000607-07.PDF,0,0,0,0,0
'000608,2007,╧ЦнВяТ╧Б╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000608-07.PDF,0,0,0,0,0
'000609,2007,╠╠╬╘цЮйюм╤вй╪╞ме╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000609-07.PDF,1,1,1,0,0
'000610,2007,нВ╟╡бцсн╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000610-07.PDF,1,0,0,0,0
'000611,2007,дзци╧ей╠╢З©ф╪╪╧и╥щспоч╧╚к╬,data/2007дЙ╠╗╠М/000611-07.PDF,0,0,0,0,0
'000612,2007,,data/2007дЙ╠╗╠М/000612-07.PDF,0,0,0,0,0
'000613,2007,HainanDadonghaiTourismCentre(Holdings)Co.Ltd.data/2007дЙ╠╗╠М/000613-07.PDF,data/2007дЙ╠╗╠М/000613-07.PDF,0,0,0,0,0
'000615,2007,╨Ч╨Ч╨Ч╠╠╠╠╠╠╫П╫П╫П╩╥╩╥╩╥╧и╧и╧и╥щ╥щ╥щспспспочочоч╧╚╧╚╧╚к╬к╬к╬HHHuuuBBBeeeiiiGGGooollldddeeennnRRRiiinnngggCCCooo...LLLtttddd...data/2007дЙ╠╗╠М/000615-07.PDF,data/2007дЙ╠╗╠М/000615-07.PDF,1,0,0,0,0
'000616,2007,,data/2007дЙ╠╗╠М/000616-07.PDF,1,0,0,0,0
'000617,2007,╪цдо╡Ясм╩З╧и╥щспоч╧╚к╬╤Ч╕╞╕╞фъдЙдЙ╤х╠╗╦Ф╠╗╦Ффз╪Д:,data/2007дЙ╠╗╠М/000617-07.PDF,1,0,0,0,0
'000619,2007,,data/2007дЙ╠╗╠М/000619-07.PDF,0,0,0,0,0
